Business Name,Area,Category,Google Maps URL,Address,Phone,Website,Rating,Review Count,Plus Code,Hours,Error,_l2_gmaps_url,_l2_gmaps_error,_l2_homepage_title,_l2_homepage_description,_l2_homepage_emails,_l2_homepage_phones,_l2_homepage_linkedin,_l2_homepage_facebook,_l2_homepage_twitter,_l2_homepage_instagram,_l2_homepage_youtube,_l2_homepage_github,_l2_homepage_contact_url,_l2_homepage_about_url,_l2_homepage_careers_url,_l2_homepage_blog_url,_l2_homepage_tech_stack,_l2_homepage_founded_year,_l2_homepage_employee_count,_l2_homepage_headquarters,_l2_homepage_error,_l2_enriched_at,_firmographic_query,_firmographic_sources,_firmographic_errors,legal_name,registration_number,jurisdiction,incorporation_date,company_status,company_type,official_website,industry,sic_code,employee_count,headquarters,officers
Aditi Homes India Private Limited,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Aditi+Homes+India+Private+Limited/data=!4m7!3m6!1s0x3bcb914874290d09:0xff23da2aa714fc83!8m2!3d17.4334979!4d78.4050793!16s%2Fg%2F11dfj3jyn7!19sChIJCQ0pdEiRyzsRg_wUpyraI_8?authuser=0&hl=en&rclk=1,"2nd Floor, Axis Towers, Road No. 36, above Buffalo Wild Wings Building, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,3.7,15,"CCM4+92 Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Aditi Homes India Private Limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Aditi+Homes+India+Private+Limited&per_page=5,,,,,,,,,,,,
DSR Builders & Developers,Jubilee Hills,real estate builders,https://www.google.com/maps/place/DSR+Builders+%26+Developers/data=!4m7!3m6!1s0x3bcb913128745abb:0xdb103986c7f130fc!8m2!3d17.447241!4d78.3979455!16s%2Fg%2F11kq84vn49!19sChIJu1p0KDGRyzsR_DDxx4Y5ENs?authuser=0&hl=en&rclk=1,"DSR SIGNATURE, Rd Number 10, Guttala_Begumpet, Kavuri Hills, Jubilee Hills, Hyderabad, Telangana 500081",,,4.6,34,"C9WX+V5 Hyderabad, Telangana",,,https://www.google.com/maps/place/DSR+Builders+%26+Developers/data=!4m7!3m6!1s0x3bcb913128745abb:0xdb103986c7f130fc!8m2!3d17.447241!4d78.3979455!16s%2Fg%2F11kq84vn49!19sChIJu1p0KDGRyzsR_DDxx4Y5ENs?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,DSR Builders & Developers,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=DSR+Builders+%26+Developers&per_page=5,,,,,,,,,,,,
Sandstone Infra India Pvt. Ltd.,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Sandstone+Infra+India+Pvt.+Ltd./data=!4m7!3m6!1s0x3bcb91a997c7946f:0x32e93be69c25dbef!8m2!3d17.4339736!4d78.3998796!16s%2Fg%2F11h_4zzz0f!19sChIJb5THl6mRyzsR79slnOY76TI?authuser=0&hl=en&rclk=1,"2nd & 3rd Floor, Reddy Pearl Residency, P.J, Rd Number 39, beside Chroma, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,4.3,174,"C9MX+HX Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Sandstone Infra India Pvt. Ltd.,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Sandstone+Infra+India+Pvt.+Ltd.&per_page=5,,,,,,,,,,,,
Silpa Infratech Limited,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Silpa+Infratech+Limited/data=!4m7!3m6!1s0x3bcb91d3ebdceeeb:0x32f86ff4ac9ab0c9!8m2!3d17.4313249!4d78.4200618!16s%2Fg%2F11tms0vspf!19sChIJ6-7c69ORyzsRybCarPRv-DI?authuser=0&hl=en&rclk=1,"Apurupa One, 108, Road Number 10, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",087479 94499,https://silpa.co.in,4.5,64,"CCJC+G2 Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–6:30 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,Top Real Estate Developers in Hyderabad | Silpa Infratech Ltd,"Silpa Infratech Ltd., a top real estate developer in Hyderabad, has 25+ projects, 675 acres under development, and 10,000+ happy clients.",info@silpa.co.in,+91 8747994499,,https://www.facebook.com/silpagroup,,https://www.instagram.com/silpainfratechlimited,https://www.youtube.com/channel/UCrhQxbZKVh1NKY4Aup5LKZQ,,https://silpa.co.in/contact-us,https://silpa.co.in/about-us,https://silpa.co.in/careers,https://silpa.co.in/real-estate-expert-tips-insights,WordPress,,,,,2026-07-01T01:42:59.454149,Silpa Infratech Limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Silpa+Infratech+Limited&per_page=5,,,,,,,,,,,,
Madhucon,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Madhucon/data=!4m7!3m6!1s0x3bcb9136983a6551:0x5a356ae17f3735b1!8m2!3d17.4302325!4d78.4084631!16s%2Fg%2F11fy1w06_d!19sChIJUWU6mDaRyzsRsTU3f-FqNVo?authuser=0&hl=en&rclk=1,"1129/A, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",,,4.0,221,"CCJ5+39 Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Madhucon,Wikidata,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Madhucon&per_page=5,Madhucon Indonesia,,Indonesia,,,,,,,,,
Vamsiram Homes,Jubilee Hills,real estate builders,https://www.google.com/maps/place/Vamsiram+Homes/data=!4m7!3m6!1s0x3bcb90cdee001a15:0x75087e8a8f000b7d!8m2!3d17.428534!4d78.4123268!16s%2Fg%2F1jkz3fwhr!19sChIJFRoA7s2QyzsRfQsAj4p-CHU?authuser=0&hl=en&rclk=1,"Level 3, Plot no 1246, Vamsiram's Jubilee Casa, Rd Number 62, Jubilee Hills, Hyderabad, Telangana 500033",096423 20008,,3.4,31,"CCH6+CW Hyderabad, Telangana",,,https://www.google.com/maps/place/Vamsiram+Homes/data=!4m7!3m6!1s0x3bcb90cdee001a15:0x75087e8a8f000b7d!8m2!3d17.428534!4d78.4123268!16s%2Fg%2F1jkz3fwhr!19sChIJFRoA7s2QyzsRfQsAj4p-CHU?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Vamsiram Homes,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Vamsiram+Homes&per_page=5,,,,,,,,,,,,
GreenMetro Infratech & Projects Pvt Ltd,Jubilee Hills,real estate builders,https://www.google.com/maps/place/GreenMetro+Infratech+%26+Projects+Pvt+Ltd/data=!4m7!3m6!1s0x3bcb910cf2c53d79:0x418c06829a69623b!8m2!3d17.4353009!4d78.4014117!16s%2Fg%2F11g0mhr86y!19sChIJeT3F8gyRyzsRO2JpmoIGjEE?authuser=0&hl=en&rclk=1,"3rd floor, plot no, 787, Road No. 36, near croma, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,4.6,54,"CCP2+4H Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–9 pm; Thursday 9:30 am–9 pm; Friday 9:30 am–9 pm; Saturday 9:30 am–9 pm; Sunday 9:30 am–9 pm; Monday 9:30 am–9 pm; Tuesday 9:30 am–9 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,GreenMetro Infratech & Projects Pvt Ltd,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=GreenMetro+Infratech+%26+Projects+Pvt+Ltd&per_page=5,,,,,,,,,,,,
RE/MAX Jubilee Property services,Jubilee Hills,real estate builders,https://www.google.com/maps/place/RE%2FMAX+Jubilee+Property+services/data=!4m7!3m6!1s0x3bcb91e55c367cf7:0x4c4e96150394f67e!8m2!3d17.4359031!4d78.3943664!16s%2Fg%2F11frnw_vhv!19sChIJ93w2XOWRyzsRfvaUAxWWTkw?authuser=0&hl=en&rclk=1,"YSR statue, R hub building, Plot no 522, near 100 Feet Road, beside Ruchi juice centre, Chanda Naik Nagar, Madhapur, Hyderabad, Telangana 500081",098666 89993,,4.8,811,"F92R+RP Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–10:30 pm; Thursday 9:30 am–10:30 pm; Friday 9:30 am–10:30 pm; Saturday 9:30 am–10:30 pm; Sunday 9:30 am–10:30 pm; Monday 9:30 am–10:30 pm; Tuesday 9:30 am–10:30 pm,,https://www.google.com/maps/place/RE+BULLET+ZONE/data=!4m7!3m6!1s0x3bcb9702d97928ef:0xababa3769b56accd!8m2!3d17.4520899!4d78.391839!16s%2Fg%2F11gyyxpkn0!19sChIJ7yh52QKXyzsRzaxWm3ajq6s?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,RE/MAX Jubilee Property services,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=RE%2FMAX+Jubilee+Property+services&per_page=5,,,,,,,,,,,,
"Regus - Hyderabad, Jubilee Hills",Jubilee Hills,offices,"https://www.google.com/maps/place/Regus+-+Hyderabad,+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb9136803f0a3d:0xfb8568429bd0eeb6!8m2!3d17.4292965!4d78.4100266!16s%2Fg%2F11bzzyfj3q!19sChIJPQo_gDaRyzsRtu7Qm0Johfs?authuser=0&hl=en&rclk=1","3rd Floor, Sl Jubilee, Plot No.1202 & 1215A, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",,,3.6,53,"CCH6+P2 Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,"Regus - Hyderabad, Jubilee Hills",,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Regus+-+Hyderabad%2C+Jubilee+Hills&per_page=5,,,,,,,,,,,,
Spaces & More Business Park @ Jubilee Hills,Jubilee Hills,offices,https://www.google.com/maps/place/Spaces+%26+More+Business+Park+@+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb914619652db9:0x6017767f481c36d2!8m2!3d17.4377095!4d78.4007038!16s%2Fg%2F11bwqmmq08!19sChIJuS1lGUaRyzsR0jYcSH92F2A?authuser=0&hl=en&rclk=1,"Plot 640, Road No. 36, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",077997 08814,,4.4,36,"CCQ2+37 Hyderabad, Telangana",,,https://www.google.com/maps/place/Spaces+%26+More+Business+Park+@+Jubilee+Hills/data=!4m7!3m6!1s0x3bcb914619652db9:0x6017767f481c36d2!8m2!3d17.4377095!4d78.4007038!16s%2Fg%2F11bwqmmq08!19sChIJuS1lGUaRyzsR0jYcSH92F2A?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Spaces & More Business Park @ Jubilee Hills,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Spaces+%26+More+Business+Park+%40+Jubilee+Hills&per_page=5,,,,,,,,,,,,
RENT A DESK,Jubilee Hills,offices,https://www.google.com/maps/place/RENT+A+DESK/data=!4m7!3m6!1s0x3bcb9145d8918209:0xe96031c98b92b704!8m2!3d17.4366945!4d78.4010821!16s%2Fg%2F11cjj7qlxz!19sChIJCYKR2EWRyzsRBLeSi8kxYOk?authuser=0&hl=en&rclk=1,"5th Floor, Babukhan Rasheed Plaza, Plot # 682, Road No. 36, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",098854 21400,https://www.rentadesk.in/,4.4,442,"CCP2+MC Hyderabad, Telangana",,,,,"Rent A Desk offers Coworking spaces, shared office spaces and meeting rooms for rent in a range of flexible month-to-month membership plans",We are building a home to nurture your imagination. We provide you with a space that lets you be as snug as a bug in a rug while you hustle to achieve your goals.,info@rentadesk.in,,,https://www.facebook.com/WowHyderabadMagazine/photos/a.235443513156540/1302434709790743,,https://www.instagram.com/rentadesk.in,,,https://rentadesk.in/contact-us,https://www.rentadesk.in/#workspace,,,WordPress,2017,,,,2026-07-01T01:42:59.454149,RENT A DESK,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=RENT+A+DESK&per_page=5,,,,,,,,,,,,
Awfis Premium Coworking 800 Jubilee,Jubilee Hills,offices,https://www.google.com/maps/place/Awfis+Premium+Coworking+800+Jubilee/data=!4m7!3m6!1s0x3bcb91c828e5a787:0xa1d91d7250038cad!8m2!3d17.4338852!4d78.4042889!16s%2Fg%2F11lp5zs9gk!19sChIJh6flKMiRyzsRrYwDUHId2aE?authuser=0&hl=en&rclk=1,"2nd and 3rd Floor, Jubilee Towers, Plot No 800, Road No. 36, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,5.0,43,"CCM3+HP Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Awfis Premium Coworking 800 Jubilee,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Awfis+Premium+Coworking+800+Jubilee&per_page=5,,,,,,,,,,,,
INDIS Corporate Office,Jubilee Hills,offices,https://www.google.com/maps/place/INDIS+Corporate+Office/data=!4m7!3m6!1s0x3bcb915b2a92a321:0xa62ba1eadd0d686c!8m2!3d17.4332506!4d78.4016562!16s%2Fg%2F11j517qh8p!19sChIJIaOSKluRyzsRbGgN3eqhK6Y?authuser=0&hl=en&rclk=1,"Plot No, 825, Rd Number 44, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,https://indis.co.in,3.9,118,"CCM2+8M Hyderabad, Telangana",Wednesday 10 am–7:30 pm; Thursday 10 am–7:30 pm; Friday 10 am–7:30 pm; Saturday 10 am–7:30 pm; Monday 10 am–7:30 pm; Tuesday 10 am–7:30 pm,,,,Home | INDIS,"INDIS. Engineered Homes in Hyderabad. 2 & 3 BHK Apartments in Bolarum, Kukatpally, Kondapur and near TSPA Junction.",ask@indis.co.in; careers@indis.co.in; corporateaffairs@indis.co.in,,,http://www.facebook.com/2008/fbml,https://twitter.com/INDISHyd,https://www.instagram.com/indishyd,https://www.youtube.com/channel/UC3-QRlXXj1AsNnAh3CCfkVQ,,,https://indis.co.in#about,,,,,,,,2026-07-01T01:42:59.454149,INDIS Corporate Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=INDIS+Corporate+Office&per_page=5,,,,,,,,,,,,
Jubilee Hills Post Office,Jubilee Hills,offices,https://www.google.com/maps/place/Jubilee+Hills+Post+Office/data=!4m7!3m6!1s0x3bcb913161a1182d:0xe9cdc7af6e7416d0!8m2!3d17.4283675!4d78.4157169!16s%2Fg%2F1tcw21k2!19sChIJLRihYTGRyzsR0BZ0bq_Hzek?authuser=0&hl=en&rclk=1,"CCH8+87W, Rd Number 17, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",,https://indiapost.gov.in,3.2,68,"CCH8+87W, Rd Number 17, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",This bank time is 10:00am to 04:00pm,,,,India Post,Official website of India Post,,8002666868,,https://www.facebook.com/PostOffice.IN,https://x.com/indiapostoffice,https://www.instagram.com/indiapost_dop,https://www.youtube.com/indiapost_dop,,https://indiapost.gov.in/contactus,https://indiapost.gov.in/ministry/aboutus,,https://indiapost.gov.in/media/newsandupdates,Next.js,,,,,2026-07-01T01:42:59.454149,Jubilee Hills Post Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Jubilee+Hills+Post+Office&per_page=5,,,,,,,,,,,,
Sahiti Group Corporate Office,Jubilee Hills,offices,https://www.google.com/maps/place/Sahiti+Group+Corporate+Office/data=!4m7!3m6!1s0x3bcb913401632245:0x9223e785bc94ce30!8m2!3d17.4292789!4d78.4123176!16s%2Fg%2F1ptwffm5z!19sChIJRSJjATSRyzsRMM6UvIXnI5I?authuser=0&hl=en&rclk=1,"4th Floor, Plot, 1222, Road No. 36, Jubilee Hills, Hyderabad, Telangana 500033",088628 12345,,3.6,147,"CCH6+PW Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–6:30 pm; Thursday 9:30 am–6:30 pm; Friday 9:30 am–6:30 pm; Saturday 9:30 am–6:30 pm; Sunday 9:30 am–5 pm; Monday 9:30 am–6:30 pm; Tuesday 9:30 am–6:30 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Sahiti Group Corporate Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Sahiti+Group+Corporate+Office&per_page=5,,,,,,,,,,,,
Sentini Registered Office,Jubilee Hills,offices,https://www.google.com/maps/place/Sentini+Registered+Office/data=!4m7!3m6!1s0x3bcb913427bbaa1b:0x1d1526992b703de0!8m2!3d17.429445!4d78.410686!16s%2Fg%2F11f2rs8kg7!19sChIJG6q7JzSRyzsR4D1wK5kmFR0?authuser=0&hl=en&rclk=1,"1229, Jubilee Hills Check Post Rd, Park View Enclave, Jubilee Hills, Hyderabad, Telangana 500033",,,4.2,70,"CCH6+Q7 Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Sentini Registered Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Sentini+Registered+Office&per_page=5,,,,,,,,,,,,
RTV HEAD OFFICE,Jubilee Hills,offices,https://www.google.com/maps/place/RTV+HEAD+OFFICE/data=!4m7!3m6!1s0x3bcb91c4703dea47:0xabc4028028e02b53!8m2!3d17.434771!4d78.398523!16s%2Fg%2F11kbbygpcz!19sChIJR-o9cMSRyzsRUyvgKIACxKs?authuser=0&hl=en&rclk=1,"Plot 770, Rd Number 44, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,4.3,12,"C9MX+WC Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,RTV HEAD OFFICE,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=RTV+HEAD+OFFICE&per_page=5,,,,,,,,,,,,
Office Advisor by APS,Jubilee Hills,offices,https://www.google.com/maps/place/Office+Advisor+by+APS/data=!4m7!3m6!1s0x3bcb91c727334503:0xcea6f71ee78110df!8m2!3d17.4339481!4d78.4037964!16s%2Fg%2F11njc3wnmz!19sChIJA0UzJ8eRyzsR3xCB5x73ps4?authuser=0&hl=en&rclk=1,"4th Floor, Hansa Plaza, Road No. 36, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,5.0,2,"CCM3+HG Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–7 pm; Thursday 9:30 am–7 pm; Friday 9:30 am–7 pm; Saturday 9:30 am–7 pm; Monday 9:30 am–7 pm; Tuesday 9:30 am–7 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Office Advisor by APS,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Office+Advisor+by+APS&per_page=5,,,,,,,,,,,,
"ICP 800 Jubilee | Commercial building in Jubilee Hills, Hyderabad",Jubilee Hills,offices,"https://www.google.com/maps/place/ICP+800+Jubilee+%7C+Commercial+building+in+Jubilee+Hills,+Hyderabad/data=!4m7!3m6!1s0x3bcb910022a9147f:0xad78ffa5e21ac824!8m2!3d17.433876!4d78.404275!16s%2Fg%2F11vlt_295w!19sChIJfxSpIgCRyzsRJMga4qX_eK0?authuser=0&hl=en&rclk=1","Plot number 800, Road No. 36, near metro pillar no. C1669, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,5.0,54,"CCM3+HP Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,"ICP 800 Jubilee | Commercial building in Jubilee Hills, Hyderabad",,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=ICP+800+Jubilee+%7C+Commercial+building+in+Jubilee+Hills%2C+Hyderabad&per_page=5,,,,,,,,,,,,
Innovivi Centre Of Excellence,Jubilee Hills,offices,https://www.google.com/maps/place/Innovivi+Centre+Of+Excellence/data=!4m7!3m6!1s0x3bcb9117794650a3:0x28d29ec1dc4750c6!8m2!3d17.4349974!4d78.4031042!16s%2Fg%2F11g3wzb12b!19sChIJo1BGeReRyzsRxlBH3MGe0ig?authuser=0&hl=en&rclk=1,"CCM3+X6X, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",077022 82484,,4.3,31,"CCM3+X6X, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Innovivi Centre Of Excellence,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Innovivi+Centre+Of+Excellence&per_page=5,,,,,,,,,,,,
Navayuga Corp Office,Jubilee Hills,offices,https://www.google.com/maps/place/Navayuga+Corp+Office/data=!4m7!3m6!1s0x3bcb91379ce310c7:0x7c4576811aedc878!8m2!3d17.4343199!4d78.4096247!16s%2Fg%2F11clytgby3!19sChIJxxDjnDeRyzsReMjtGoF2RXw?authuser=0&hl=en&rclk=1,"Navayuga, 377, Road Number 10, Jawahar Colony, Jubilee Hills, Hyderabad, Telangana 500033",,,4.5,29,"CCM5+PR Hyderabad, Telangana",Wednesday 9 am–6:30 pm; Thursday 9 am–6:30 pm; Friday 9 am–6:30 pm; Saturday 9 am–1:30 pm; Monday 9 am–6:30 pm; Tuesday 9 am–6:30 pm,,https://www.google.com/maps/place/Navayuga+Corp+Office/data=!4m7!3m6!1s0x3bcb91379ce310c7:0x7c4576811aedc878!8m2!3d17.4343199!4d78.4096247!16s%2Fg%2F11clytgby3!19sChIJxxDjnDeRyzsReMjtGoF2RXw?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Navayuga Corp Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Navayuga+Corp+Office&per_page=5,,,,,,,,,,,,
Navayuga Engineering Company Limited,Jubilee Hills,offices,https://www.google.com/maps/place/Navayuga+Engineering+Company+Limited/data=!4m7!3m6!1s0x3bcb91300579aaa5:0x6d32122acba511ab!8m2!3d17.4342676!4d78.4096231!16s%2Fg%2F11b7f_3_mn!19sChIJpap5BTCRyzsRqxGlyyoSMm0?authuser=0&hl=en&rclk=1,"Plot No, 379, Road Number 10, Jubilee Hills, Hyderabad, Telangana 500033",,,4.4,519,"CCM5+PR Hyderabad, Telangana",Wednesday 9 am–6:30 pm; Thursday 9 am–6:30 pm; Friday 9 am–6:30 pm; Monday 9 am–6:30 pm; Tuesday 9 am–6:30 pm; · Opens 9:30 am,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Navayuga Engineering Company Limited,Wikidata,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Navayuga+Engineering+Company+Limited&per_page=5,Navayuga Engineering Company Limited,,India,,,,http://www.necltd.com/,,,,Visakhapatnam,
Asian Cinemas,Jubilee Hills,offices,https://www.google.com/maps/place/Asian+Cinemas/data=!4m7!3m6!1s0x3bcb91486dfa238b:0x20f0dd7bc657adf9!8m2!3d17.434167!4d78.4052335!16s%2Fg%2F1pp2w_7r9!19sChIJiyP6bUiRyzsR-a1Xxnvd8CA?authuser=0&hl=en&rclk=1,"Plot No. 502B, Ground Floor, Amar Jyothi Building, Road number 31, Jubilee Hills, Hyderabad, Telangana 500033",,,4.5,649,"CCM4+M3 Hyderabad, Telangana",· Opens 9:30 am; Wednesday 9:30 am–10 pm; Thursday 9:30 am–10 pm; Friday 9:30 am–10 pm; Saturday 9:30 am–10 pm; Sunday 9:30 am–10 pm; Monday 9:30 am–10 pm; Tuesday 9:30 am–10 pm,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Asian Cinemas,Wikidata,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Asian+Cinemas&per_page=5,Asian Cinemas,,,,,,,,,,,
Moldtek Technologies Limited,Jubilee Hills,offices,https://www.google.com/maps/place/Moldtek+Technologies+Limited/data=!4m7!3m6!1s0x3bcb91462a442fcb:0x6ea396d7992f7617!8m2!3d17.4350668!4d78.4040064!16s%2Fg%2F1hf20g8j4!19sChIJyy9EKkaRyzsRF3YvmdeWo24?authuser=0&hl=en&rclk=1,"Plot No.700, Road No. 36, Aditya Enclave, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",,,4.0,349,"CCP3+2J Hyderabad, Telangana",,,,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Moldtek Technologies Limited,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Moldtek+Technologies+Limited&per_page=5,,,,,,,,,,,,
Laurus Labs Limited - Corporate Office,Jubilee Hills,offices,https://www.google.com/maps/place/Laurus+Labs+Limited+-+Corporate+Office/data=!4m7!3m6!1s0x3bcb972d30c25b71:0x27012d032d70b35c!8m2!3d17.4305452!4d78.419037!16s%2Fg%2F1ptxshsy3!19sChIJcVvCMC2XyzsRXLNwLQMtASc?authuser=0&hl=en&rclk=1,"Plot No.103, Road No. 1, Jubilee Hills, Hyderabad, Telangana 500033",,,4.5,41,"CCJ9+6J Hyderabad, Telangana",,,https://www.google.com/maps/place/Laurus+Labs+Limited+-+Corporate+Office/data=!4m7!3m6!1s0x3bcb972d30c25b71:0x27012d032d70b35c!8m2!3d17.4305452!4d78.419037!16s%2Fg%2F1ptxshsy3!19sChIJcVvCMC2XyzsRXLNwLQMtASc?authuser=0&hl=en&rclk=1,,,,,,,,,,,,,,,,,,,,,2026-07-01T01:42:59.454149,Laurus Labs Limited - Corporate Office,,OpenCorporates:401 Client Error: Unauthorized for url: https://api.opencorporates.com/v0.4/companies/search?q=Laurus+Labs+Limited+-+Corporate+Office&per_page=5,,,,,,,,,,,,
